code,name,date,cumulative_cases,incidence,Mean(R),Std(R),Quantile.0.025(R),Quantile.0.05(R),Quantile.0.25(R),Median(R),Quantile.0.75(R),Quantile.0.95(R),Quantile.0.975(R),slope,slopeLowerCi,slopeUpperCi,r_squared
E08000015,Wirral,2020-03-18,9,1,1.1140431914162832,0.49821526117552395,0.3617267918536852,0.43896634247369026,0.7505532649200596,1.0407188477209408,1.397997359923124,2.0394831098249986,2.2819144266239197,NA,NA,NA,NA
E06000041,Wokingham,2020-03-18,12,0,1.5427079634865495,0.545429631185914,0.6660318004519995,0.7676558766853636,1.148567261875312,1.4789265236138462,1.8675309316220983,2.5354624834799306,2.7812470169099384,NA,NA,NA,NA
E08000031,Wolverhampton,2020-03-18,25,7,1.8909229805066592,0.38598303709533804,1.2115500333328442,1.3038732337917585,1.6182923356061036,1.8647259976424617,2.135024000495892,2.5673521786885196,2.719091534243166,NA,NA,NA,NA
E10000034,Worcestershire,2020-03-18,7,4,3.0060720241063206,0.9506034406688559,1.4415283804159391,1.6309160285453186,2.3224572079278842,2.906485251236007,3.5813879224787923,4.721101171905644,5.135814969266629,NA,NA,NA,NA
E06000014,York,2020-03-18,6,1,1.506621258864089,0.8698481893719946,0.31070152420702973,0.4106504391628514,0.8674620077907415,1.3429320387135637,1.9688536957771152,3.161792170711093,3.628289342948711,NA,NA,NA,NA
S08000015,Ayrshire and Arran,2020-03-18,10,3,2.3037133471240296,0.7284981253042042,1.1047200943927982,1.249857951795196,1.7798228469321078,2.2273946907450113,2.7446086095345614,3.618031669109888,3.935848974402503,NA,NA,NA,NA
S08000016,Borders,2020-03-18,7,1,1.3038343388987548,0.5322881399034975,0.47848422305420174,0.5678230585886512,0.916858346107959,1.2321584774889631,1.6129955900929847,2.284542653343091,2.5355953404491336,NA,NA,NA,NA
S08000017,Dumfries and Galloway,2020-03-18,4,2,4.850556592373031,1.8333380662377057,1.9501753218401097,2.2765156696208955,3.521959278015163,4.621636011527568,5.9304753639492525,8.206030043048136,9.049388258978908,NA,NA,NA,NA
S08000029,Fife,2020-03-18,8,1,1.527481868206043,0.6235918614096647,0.5605589246523925,0.6652221071858218,1.0741276384668361,1.4435114009272183,1.8896737444761083,2.6764117004866437,2.970527613895382,NA,NA,NA,NA
S08000019,Forth Valley,2020-03-18,15,2,1.7661023572483514,0.5098298356868841,0.9125708596508134,1.0190723368609327,1.400905690330153,1.717293639151847,2.0781984013121115,2.679694486512825,2.8967078844829524,NA,NA,NA,NA
S08000020,Grampian,2020-03-18,27,0,1.4182459524815998,0.3342837767967044,0.8405424351730572,0.9166836266923037,1.180809480075625,1.3920703653521036,1.6271857098086842,2.0091211031337,2.1445964265936515,NA,NA,NA,NA
S08000031,Greater Glasgow and Clyde,2020-03-18,57,14,1.5713707737130262,0.22003591990540353,1.1699887535388929,1.2277871553195634,1.4178994600074248,1.5611123957208182,1.7136643554957782,1.949950168389566,2.031035752461713,NA,NA,NA,NA
S08000022,Highland,2020-03-18,5,1,2.407921466222006,0.9101087680282063,0.968109315070965,1.1301117396898834,1.7483769516321663,2.2942803262455054,2.9440165601217996,4.073651243279568,4.492312548055913,NA,NA,NA,NA
S08000032,Lanarkshire,2020-03-18,25,8,2.1069786192659454,0.4054882243366599,1.3885121865403631,1.4872232686096767,1.8211913877560413,2.081024402891964,2.364497448593002,2.8152830328739196,2.972870674895739,NA,NA,NA,NA
S08000024,Lothian,2020-03-18,33,2,0.8748497000512885,0.21871242501282212,0.5000521935264125,0.5487471085598589,0.7191293688339275,0.8566927163919167,1.0108063226103243,1.2629073151689685,1.3527483161826634,NA,NA,NA,NA
S08000026,Shetland,2020-03-18,20,8,2.2689352110550747,0.4731056960666141,1.4383102922819857,1.5507183339304949,1.9344995871268478,2.2361381647243146,2.5676550265279174,3.09905082714497,3.2858388646556627,NA,NA,NA,NA
S08000030,Tayside,2020-03-18,25,3,1.8312167062519904,0.36624334125039804,1.1850668993952354,1.273217569263546,1.572725225516082,1.8068592069828675,2.063180769136163,2.472318590116572,2.6157170918227948,NA,NA,NA,NA
E09000002,Barking and Dagenham,2020-03-19,20,3,1.8363376417608073,0.4328289330123932,1.088330067506823,1.1869172948002675,1.528906105613589,1.8024456247541822,2.106871776244841,2.6013997798370427,2.776812539213458,NA,NA,NA,NA
E09000003,Barnet,2020-03-19,32,49,3.3325609977605843,0.44936243326811015,2.5105410179032197,2.629439940645444,3.0194811897464255,3.3123855645009983,3.623656505683125,4.104508699397411,4.269209767358646,NA,NA,NA,NA
E08000016,Barnsley,2020-03-19,12,0,1.6570152995859269,0.552338433195309,0.7576929095400247,0.8644515410431135,1.2588980742716533,1.596064971540583,1.9888684965216354,2.6576039358048824,2.9022050786809195,NA,NA,NA,NA
E06000022,Bath and North East Somerset,2020-03-19,5,1,1.9516670496262951,0.7967647365645861,0.716227410216597,0.8499557960726066,1.3724153214012837,1.8443777930132017,2.4144404319308626,3.4196573038269715,3.7954498738852536,NA,NA,NA,NA
E06000055,Bedford,2020-03-19,1,0,2.6033835285926634,1.8408701470972346,0.3152818231168353,0.4625711518243511,1.2512886491394695,2.1846904545362253,3.5049801905156506,6.175049374526598,7.25256231558125,NA,NA,NA,NA
E09000004,Bexley,2020-03-19,24,8,2.0911455818557467,0.40244115486637067,1.3780781151202794,1.4760474258963707,1.8075059183783222,2.065386400246259,2.346729268025068,2.7941273926732038,2.9505308313961858,NA,NA,NA,NA
E08000025,Birmingham,2020-03-19,37,19,2.8174887444143977,0.39452733757765646,2.0978054316220063,2.201438736495933,2.5423126330919965,2.7990953359251334,3.0726230333944535,3.496286645719365,3.641674178871528,NA,NA,NA,NA
E06000008,Blackburn with Darwen,2020-03-19,1,0,2.6033835285926634,1.8408701470972346,0.3152818231168353,0.4625711518243511,1.2512886491394695,2.1846904545362253,3.5049801905156506,6.175049374526598,7.25256231558125,NA,NA,NA,NA
E06000009,Blackpool,2020-03-19,6,2,1.9972079662036482,0.7548736564359925,0.8029811866120979,0.9373512387636986,1.4501604079327848,1.9029503281397144,2.441862581065014,3.378818133707036,3.7260693646005603,NA,NA,NA,NA
E08000001,Bolton,2020-03-19,11,4,3.1281613201226794,0.903022390120702,1.6163666014683598,1.8050044797755305,2.4813165418442997,3.041710190374945,3.6809530477350294,4.746336817938274,5.130715964873005,NA,NA,NA,NA
E06000058,Bournemouth,2020-03-19,3,10,14.614048704970752,4.406301474760657,7.295280459418566,8.19583390804935,11.451847165286718,14.173664183612324,17.29723124378387,22.53515436865742,24.432505354527354,NA,NA,NA,NA
E06000036,Bracknell Forest,2020-03-19,7,0,0.9684653200996142,0.5591437132603293,0.19972083184559877,0.26396860304011827,0.5576098612087218,0.8632448925653209,1.2655911454134738,2.0324192617624552,2.3322864849140066,NA,NA,NA,NA
E08000032,Bradford,2020-03-19,8,1,1.147278074992945,0.5130783529558653,0.3725180680864613,0.45206188077830406,0.7729442732489105,1.0717662703043247,1.4397033546776523,2.10032633765841,2.3499900280773396,NA,NA,NA,NA
E09000005,Brent,2020-03-19,71,7,1.9808726584441643,0.24956649681574516,1.5221569397101686,1.5890087378856677,1.8073235737189326,1.9704017664266822,2.1430114353404566,2.4084566418769127,2.499081581840425,NA,NA,NA,NA
E06000043,Brighton and Hove,2020-03-19,14,2,1.9918591385486475,0.8131730881573082,0.7309771984889173,0.8674595495649661,1.4006784611856653,1.8823603967966664,2.4641627473004184,3.490080776142961,3.873612313969866,NA,NA,NA,NA
E06000023,"Bristol, City of",2020-03-19,14,1,1.4609978521891074,0.4620080869531598,0.7006052585461408,0.7926506070704925,1.1287503976530606,1.412597128552678,1.7406103448745787,2.2945287460875785,2.496086114759646,NA,NA,NA,NA
E09000006,Bromley,2020-03-19,43,11,2.3911798582145565,0.3415971226020795,1.7690080227391087,1.858380893808034,2.152780551034901,2.374933147693246,2.6118767660661106,2.9794036278694764,3.1056564056042153,NA,NA,NA,NA
E10000002,Buckinghamshire,2020-03-19,46,0,1.4464024191597282,0.2556902397281178,0.9893381839735256,1.053046619338893,1.2667323280753136,1.4313639477391698,1.60969086372794,1.8910640556576976,1.988894879244596,NA,NA,NA,NA
E08000002,Bury,2020-03-19,11,1,2.060520341102228,0.6868401137007427,0.9422011087081039,1.0749568725536895,1.5654563298597055,1.9847278057130446,2.473184160631658,3.3047654838719445,3.6089302254279656,NA,NA,NA,NA
E08000033,Calderdale,2020-03-19,7,2,1.2952838888324947,0.5287974332812503,0.475346358576592,0.5640993165732093,0.9108456562497894,1.2240780724703417,1.6024176831927597,2.2695607900044172,2.518967091982336,NA,NA,NA,NA
E10000003,Cambridgeshire,2020-03-19,16,1,1.2779811913056056,0.35444820879468575,0.6804711608164495,0.7559335712135491,1.0245197273847937,1.2453660357091607,1.4959539301281095,1.9113259934066638,2.0606547255017658,NA,NA,NA,NA
E09000007,Camden,2020-03-19,42,9,1.5879597834401704,0.28992046460039994,1.0713897975898443,1.1430123525636775,1.3840079609605251,1.570351063513906,1.772731107916018,2.0929824573825306,2.2045559626504274,NA,NA,NA,NA
E06000056,Central Bedfordshire,2020-03-19,9,0,1.7117670701357972,0.5705890233785991,0.7827289054905544,0.8930150989284883,1.30049509424209,1.6488027966688799,2.054585494791132,2.74541756126868,2.998100914160721,NA,NA,NA,NA
E06000049,Cheshire East,2020-03-19,11,0,1.8398018926572357,0.5547211424117975,0.9184224760478852,1.0317955715314364,1.4417038367984605,1.7843607009485616,2.17759495828279,2.837011186686193,3.0758738047949756,NA,NA,NA,NA
E06000050,Cheshire West and Chester,2020-03-19,8,2,2.010743425600973,0.7599895792140401,0.8084231432996949,0.9437038469287036,1.459988421666624,1.915846985542209,2.4584115496146826,3.401717028781378,3.751321647512306,NA,NA,NA,NA
E06000052,Cornwall and Isles of Scilly,2020-03-19,12,6,2.5341352924119493,0.7028426719810933,1.3493203153731956,1.4989562871220434,2.031541322048475,2.4694620269313985,2.9663579369952293,3.790007778007985,4.086114804267681,NA,NA,NA,NA
E06000047,County Durham,2020-03-19,5,2,3.947874395817632,1.4921562655218328,1.5872502616614943,1.8528591003155523,2.8665272926928282,3.761555633715866,4.826821705611378,6.678898654476015,7.365309016621003,NA,NA,NA,NA
E08000026,Coventry,2020-03-19,7,3,2.446878316202528,0.9989338895627776,0.8979612172396192,1.0656215195819119,1.7206486584911804,2.312365743672119,3.0270746948284684,4.287352859279979,4.758498125190832,NA,NA,NA,NA
E09000008,Croydon,2020-03-19,53,18,3.49295432622443,0.4145374127272023,2.7280263082243894,2.840192951366155,3.205141568108299,3.4765692371798336,3.7629112156802513,4.201610746733308,4.3509807882474885,NA,NA,NA,NA
E10000006,Cumbria,2020-03-19,41,13,2.572202712219969,0.3877741491440066,1.8689664283990646,1.969291096513509,2.3011336592473164,2.5527427905089946,2.8220694296620734,3.241501632275986,3.3859960783090055,NA,NA,NA,NA
E06000005,Darlington,2020-03-19,3,0,0.9069514339780803,0.641311509172764,0.10983602624912261,0.16114781585438423,0.4359165763298111,0.7610896046542027,1.2210443735777012,2.1512273637760346,2.526604981513264,NA,NA,NA,NA
E06000015,Derby,2020-03-19,18,2,1.7722190119172216,0.42982624575661577,1.0323828827563946,1.1292308870087113,1.4665675097166617,1.7375933638928147,2.040177430797806,2.5333541021324684,2.7086801369998246,NA,NA,NA,NA
E10000007,Derbyshire,2020-03-19,51,9,2.4123232837438757,0.3411540304698989,1.7904728381210775,1.8799106330727833,2.174304646328976,2.3962603282639816,2.6328395705005874,2.9995337531440045,3.1254349264112506,NA,NA,NA,NA
E10000008,Devon,2020-03-19,27,3,1.8764314249916294,0.46910785624790735,1.0725426893487502,1.1769865370184691,1.5424328844546311,1.8374872100944792,2.168039548067564,2.7087612568146646,2.901457759476686,NA,NA,NA,NA
E08000017,Doncaster,2020-03-19,5,1,1.621753181017474,0.7252700710963187,0.5265788435026248,0.6390192658161492,1.0926076783070822,1.5150122677834323,2.0351155888552728,2.9689497197906913,3.3218658026016965,NA,NA,NA,NA
E06000059,Dorset,2020-03-19,8,0,2.3173632647575317,0.8193116394913238,1.0004729761293147,1.153126561028094,1.7253087705320567,2.2215546157891928,2.8052928222128757,3.808619490825957,4.177822257841579,NA,NA,NA,NA
E08000027,Dudley,2020-03-19,13,7,2.2692230498661936,0.5673057624665484,1.297057041477824,1.423364021521018,1.8653089090594728,2.2221266791027645,2.621873227005004,3.2757837023411485,3.5088171826193912,NA,NA,NA,NA
E09000009,Ealing,2020-03-19,60,0,1.4835911514550193,0.2345763577534845,1.0598992695956897,1.1199532870093334,1.3193670424669022,1.4712463753291125,1.6343658822436928,1.8893435761251585,1.9774149947377682,NA,NA,NA,NA
E06000011,East Riding of Yorkshire,2020-03-19,11,5,2.19887985483425,0.5677483372056021,1.2306963627288028,1.3554379898498947,1.7941106129618274,2.150213624092327,2.5506817592919284,3.208383531128389,3.4433903121662226,NA,NA,NA,NA
E10000011,East Sussex,2020-03-19,9,0,1.7052034457445402,0.5684011485815135,0.7797275984637683,0.8895909089277876,1.2955084570586795,1.64248060339773,2.046707362478151,2.7348904924964677,2.9866049526885363,NA,NA,NA,NA
E09000010,Enfield,2020-03-19,32,18,2.8321907096690278,0.42219806347088784,2.06581933801412,2.1753122351938186,2.537160298564402,2.8112393707098065,3.104393552861411,3.560544254897088,3.717593082095929,NA,NA,NA,NA
E10000012,Essex,2020-03-19,35,12,2.2003367578154185,0.361733134715608,1.549240136894363,1.6410120781784185,1.9467714627064006,2.180545966443068,2.432341442614216,2.8271790013423983,2.9638639894011582,NA,NA,NA,NA
E08000037,Gateshead,2020-03-19,2,0,1.6143143318170692,1.14149261099448,0.19550095482629753,0.2868325898485074,0.7759030420837849,1.3546897998729677,2.1733792551660693,3.8290442401181934,4.4971918888832585,NA,NA,NA,NA
E10000013,Gloucestershire,2020-03-19,18,7,2.361415845391258,0.5565910524925074,1.3995246886961683,1.5263017232619356,1.9660780358722512,2.3178328222196733,2.7093058942371986,3.3452381090517775,3.570807993399454,NA,NA,NA,NA
E09000011,Greenwich,2020-03-19,37,7,1.7716468576925044,0.30840413216838897,1.2195201781415252,1.2966677428506295,1.555049573714972,1.7537839267599344,1.9687853235757555,2.307567547577027,2.4252477598329056,NA,NA,NA,NA
E09000012,Hackney and City of London,2020-03-19,35,12,1.8781653577830741,0.31746788864281433,1.308210987809835,1.3882131381181195,1.655423799560662,1.860308670692351,2.081454090710029,2.429037305849182,2.549560753323732,NA,NA,NA,NA
E06000006,Halton,2020-03-19,4,1,2.5601203612306005,1.04516476085412,0.9395190519397634,1.1149387084687945,1.8002806416478871,2.419382518446879,3.167168350743122,4.485772454699546,4.978722422979025,NA,NA,NA,NA
E09000013,Hammersmith and Fulham,2020-03-19,30,7,1.482953651045599,0.29083113863212207,0.9687145598137633,1.039125393232679,1.277835597453941,1.4639853678777455,1.6674128405472157,1.9914972526226813,2.104934738555427,NA,NA,NA,NA
E10000014,Hampshire,2020-03-19,94,17,1.2873233455953228,0.16091541819941535,0.9913958393995015,1.0345594538820801,1.1754462890446211,1.2806247801224218,1.3919008191158802,1.5629384778737279,1.6213106838336573,NA,NA,NA,NA
E09000014,Haringey,2020-03-19,35,11,1.9250102719209825,0.3208350453201637,1.348253528447502,1.429382501600069,1.7000117828968708,1.9072157411825557,2.130623278724175,2.481345469537531,2.602855977414659,NA,NA,NA,NA
E09000015,Harrow,2020-03-19,60,2,1.9092425968639912,0.26734743839665653,1.4215565183447971,1.4917825735549015,1.7227723032673743,1.8967784906421499,2.082131753353798,2.3692230920487876,2.4677434754566643,NA,NA,NA,NA
E06000001,Hartlepool,2020-03-19,2,0,3.472567169480653,2.0048875900787118,0.7161268342133882,0.9464961580622228,1.9993877501084947,3.0952846848825235,4.537953161912085,7.28752207904612,8.362737734896657,NA,NA,NA,NA
E09000016,Havering,2020-03-19,18,5,2.694763686310079,0.588045646311151,1.6681011943911415,1.8057514897469955,2.278352761624733,2.652112468861279,3.0647323231857486,3.7292987153362342,3.9636609095785804,NA,NA,NA,NA
E06000019,"Herefordshire, County of",2020-03-19,3,0,2.267280352375006,1.3090149217720592,0.4675677162677773,0.6179785841533056,1.3054240109279807,2.020948136790391,2.9628835215706055,4.758109727159412,5.460130800358847,NA,NA,NA,NA
E10000015,Hertfordshire,2020-03-19,60,7,1.7369162828198241,0.26184998192600817,1.262046030084559,1.3297916820071787,1.5538730686750108,1.72377569529085,1.9056423198456405,2.1888698503968125,2.286441769942444,NA,NA,NA,NA
E09000017,Hillingdon,2020-03-19,31,4,1.9341434293129904,0.365518750992272,1.285224262466445,1.3746674930022822,1.6766952974882066,1.9111672808478493,2.1665659657301672,2.5720074975835368,2.71357438807805,NA,NA,NA,NA
E09000018,Hounslow,2020-03-19,32,9,2.1224826074846295,0.3875105340105716,1.4320301023584456,1.527761511189367,1.8498786029675658,2.098946619877565,2.3694497704138295,2.7975008623587314,2.9466311028451573,NA,NA,NA,NA
E06000046,Isle of Wight,2020-03-19,3,0,1.2891976252565305,0.9116003831084862,0.15612781335698853,0.2290656078501441,0.6196391493085527,1.0818604769429625,1.7356690201641665,3.0578894358239235,3.591474714187335,NA,NA,NA,NA
E09000019,Islington,2020-03-19,38,9,2.4453543700087446,0.36865104203522336,1.7767982287604585,1.8721753794134097,2.187653104820077,2.4268541155887147,2.682898894207403,3.0816467707692454,3.2190154639014756,NA,NA,NA,NA
E09000020,Kensington and Chelsea,2020-03-19,62,7,1.2787397152548687,0.2074389738649914,0.9049123292389274,0.9577056614378912,1.1333939023628825,1.267540361065802,1.4118844481379706,1.6379809492403914,1.7161907213378258,NA,NA,NA,NA
E10000016,Kent,2020-03-19,28,6,1.9487975973489702,0.41548504378689294,1.2213010788805305,1.319312812869802,1.6548449944064707,1.9193512204614693,2.210684787744639,2.6787501467543824,2.8435375877001783,NA,NA,NA,NA
E06000010,"Kingston upon Hull, City of",2020-03-19,1,0,2.324263896260648,1.6435027623129705,0.2814791407295382,0.4129769647187711,1.117132761674884,1.9504606571467278,3.12919661066156,5.512996514423563,6.474984788199266,NA,NA,NA,NA
E09000021,Kingston upon Thames,2020-03-19,16,3,3.4394536700285405,0.8106870045513797,2.038438226044016,2.2230917412914826,2.8636355300321528,3.3759740464412733,3.9461631119952623,4.87241224952105,5.200959704676704,NA,NA,NA,NA
E08000034,Kirklees,2020-03-19,4,3,3.1807540701999275,1.2022120359150703,1.2788281044488718,1.4928258941265244,2.3095259472366143,3.0306393245186465,3.8889111574870783,5.381106881764824,5.934139307399504,NA,NA,NA,NA
E08000011,Knowsley,2020-03-19,3,0,3.2836249678596827,1.6418124839298414,0.8946772881112803,1.121619300403439,2.0812601873286116,3.014417589606082,4.194360915404909,6.365025041832029,7.1971091879624245,NA,NA,NA,NA
E09000022,Lambeth,2020-03-19,88,20,1.9276438986608302,0.21551713969091663,1.5285017264277785,1.5873672411148445,1.7782370174873838,1.9196180257818434,2.068304148445168,2.2952992812100845,2.3723892041568955,NA,NA,NA,NA
E10000017,Lancashire,2020-03-19,26,1,2.236170929417658,0.48797250242457957,1.3842250499271145,1.4984501266803183,1.890624487180886,2.2007780624854654,2.5431785957227078,3.0946496038650864,3.2891282248965577,NA,NA,NA,NA
